category,count,percentage
Product Mismatch_Issue_Product Quality_Issue,1,0.0
Product Mismatch_Issue_Delivery_Issue,1,0.0
Invoice Processing_Issue,1,0.0
Issue,1,0.0
Product Misdelivery_Issue,1,0.0
Issue Resolution_Others,1,0.0
Product Material_Praise,1,0.0
Labeling_Issue,1,0.0
Language_Issue,1,0.0
Loyalty_Others,1,0.0
Market Importance_Others,1,0.0
Manual Improvement_Others,1,0.0
Product Love_Praise,1,0.0
Manual Mismatch_Issue,1,0.0
Product Listing_Issue,1,0.0
Product Limitation_Issue,1,0.0
Product Length_Issue,1,0.0
Product Knowledge_Issue,1,0.0
Manual Request_Others,1,0.0
Product Instructions_Issue,1,0.0
Product Instruction_Issue,1,0.0
Product Installation_Others,1,0.0
Product Installation_Issue,1,0.0
Product Installation Uncertainty,1,0.0
Manufacturing Origin_Issue,1,0.0
Order Notification_Issue,1,0.0
Product Exceeded Expectations_Praise,1,0.0
Product_Misleading_Issue,1,0.0
Product Compatibility_Others,1,0.0
Pricing_Suggestion,1,0.0
Product Color_Praise,1,0.0
Price and Logistics_Praise,1,0.0
Price and Delivery_Praise,1,0.0
Product Comparison_Others,1,0.0
Presentation_Issue,1,0.0
Product Compatibility_Praise,1,0.0
Product Enjoyment_Praise,1,0.0
Power_Issue,1,0.0
Product Compliance_Praise,1,0.0
Product Component_Issue,1,0.0
Product Composition_Issue,1,0.0
Post-Sale Service_Issue,1,0.0
Platform_Praise,1,0.0
Print Quality_Issue,1,0.0
Process_Issue,1,0.0
Product Clarity_Issue,1,0.0
Processing Delay_Issue,1,0.0
Product Check_Issue,1,0.0
Product Characteristics_Issue,1,0.0
Product Change_Issue,1,0.0
Product Capacity_Others,1,0.0
Product Accessory_Issue,1,0.0
Product Benefits_Praise,1,0.0
Product Benefit_Praise,1,0.0
Product Battery_Issue,1,0.0
Product Adhesive_Issue,1,0.0
Product Adjustment_Issue,1,0.0
Product Authenticity_Others,1,0.0
Product Age_Issue,1,0.0
Product Authenticity_Concern,1,0.0
Performance_Praise_Delivery_Praise,1,0.0
Product Condition_Praise_Battery_Issue,1,0.0
Product Condition_Praise_Delivery_Praise,1,0.0
Order_Process_Praise,1,0.0
Order Resend_Request,1,0.0
Product Efficiency_Others,1,0.0
Order Satisfaction_Praise,1,0.0
Product Effectiveness_Others,1,0.0
Order Timeliness_Praise,1,0.0
Order Timing_Issue,1,0.0
Order Tracking_Praise,1,0.0
Product Durability_Concern,1,0.0
Product Duplication_Issue,1,0.0
Product Dislike_Others,1,0.0
Accessories_Issue,1,0.0
Product Development_Issue,1,0.0
Product Detail_Issue,1,0.0
Order_Issue_Customer Service_Issue,1,0.0
Ordering_Issue,1,0.0
Product Correspondence_Praise,1,0.0
Overall Service_Praise,1,0.0
Overall_Satisfaction_Others,1,0.0
Packaging Damage_Issue,1,0.0
Packaging_Issue_Customer Service_Issue,1,0.0
Packaging_Praise_Delivery_Praise,1,0.0
Product Defect_Issue_Delivery_Praise,1,0.0
Product Defect_Issue_Customer Service_Praise,1,0.0
Product Defect_Issue_Customer Service_Issue,1,0.0
Product Deception_Issue,1,0.0
Product Damage_Issue_Customer Service_Praise,1,0.0
Product Damage_Issue_Customer Service_Issue,1,0.0
Partner Company_Issue,1,0.0
Payment Options_Praise,1,0.0
Payment Processing_Others,1,0.0
Instructions_Praise,1,0.0
Instructions_Others,1,0.0
Product Missing Pieces_Issue,1,0.0
Product_Adequate_Others,1,0.0
Product Versatility_Praise,1,0.0
Delivery_Praise_Recommendation_Praise,1,0.0
Product Weakness_Issue,1,0.0
Delivery_Praise_Product Mismatch_Issue,1,0.0
Delivery_Praise_Product Features_Issue,1,0.0
Product and Store Satisfaction_Praise,1,0.0
Product_Aesthetic_Issue,1,0.0
Instruction Missing_Issue,1,0.0
Delivery_Praise_Product Damage_Issue,1,0.0
Delivery_Praise_Product Condition_Issue,1,0.0
Product_Aesthetics_Praise,1,0.0
Product_Appearance_Issue,1,0.0
Product_Assembly_Others,1,0.0
Delivery_Praise_Performance_Issue,1,0.0
Product Variety_Praise,1,0.0
Product Variety_Issue,1,0.0
Delivery_Praise_Service_Praise,1,0.0
Product Variation_Issue,1,0.0
Delivery_Praise_Shopping Experience_Praise,1,0.0
Delivery_Praise_Tracking_Issue,1,0.0
Delivery_Praise_Trust_Issue,1,0.0
Delivery_Resolution_Praise,1,0.0
Delivery_Satisfaction,1,0.0
Product Use_Others,1,0.0
Delivery_Speed_Issue,1,0.0
Delivery_Status_Issue,1,0.0
Delivery_Time_Praise,1,0.0
Delivery_Timeliness_Issue,1,0.0
Product Upgrade_Praise,1,0.0
Product Unused_Others,1,0.0
Product Understanding_Others,1,0.0
Delivery_Praise_Packaging_Issue,1,0.0
Delivery_Praise_Others,1,0.0
Product_Comparison_Issue,1,0.0
Product_Expiration_Issue,1,0.0
Delivery_Issue_Cancellation_Issue,1,0.0
Product_Issue_Others,1,0.0
Product_Issue_Issue_Customer Service_Issue,1,0.0
Delivery_Issue_Delivery_Praise,1,0.0
Delivery_Issue_Invoice_Issue,1,0.0
Product_Issue_Customer Service_Issue,1,0.0
Delivery_Issue_Packaging_Issue,1,0.0
Delivery_Issue_Product Arrival_Praise,1,0.0
Delivery_Issue_Product Mismatch_Issue,1,0.0
Delivery_Issue_Product Mismatch_Issue_Missing Instructions_Issue_Product Damage_Issue,1,0.0
Product_Function_Issue,1,0.0
Product_Fragility_Issue,1,0.0
Product_Feature_Issue,1,0.0
Product_Failure_Issue,1,0.0
Delivery_Issue_Product_Praise,1,0.0
Product_Compatibility_Issue,1,0.0
Product Anticipation_Others,1,0.0
Product_Dislike_Issue,1,0.0
Product_Design_Praise,1,0.0
Delivery_Issue_Refund_Issue,1,0.0
Product_Description_Praise,1,0.0
Product_Description_Issue,1,0.0
Product_Description,1,0.0
Product_Delivery_Praise,1,0.0
Delivery_Logistics_Issue,1,0.0
Delivery_Notification_Issue,1,0.0
Delivery_Praise_Customer Recommendation_Praise,1,0.0
Delivery_Praise_Customer Service_Praise,1,0.0
Delivery_Praise_Material Quality_Praise,1,0.0
Product_Completion_Issue,1,0.0
Product Uncertain_Others,1,0.0
Product Type_Issue,1,0.0
Delivery_Tracking_Issue,1,0.0
General Satisfaction_Praise,1,0.0
Expiration Date_Issue,1,0.0
Fabric Quality_Issue_Delivery_Praise,1,0.0
Product Quantity and Size_Issue,1,0.0
Product Quality_Praise_Store Quality_Praise,1,0.0
Product Quality_Praise_Shipping_Issue,1,0.0
Product Quality_Praise_Product Defect_Issue,1,0.0
Product Quality_Praise_Packaging_Praise_Delivery_Praise,1,0.0
Fake Product_Issue,1,0.0
Product Quality_Praise_Packaging_Issue,1,0.0
First Purchase Satisfaction_Praise,1,0.0
First Purchase_Praise,1,0.0
Flavor_Issue,1,0.0
General Recommendation_Praise,1,0.0
Product Quality_Issue_Delivery_Issue,1,0.0
Image Quality_Issue,1,0.0
Expectations_Others,1,0.0
Incomplete Product_Issue,1,0.0
Product Price_Issue,1,0.0
Product Presentation_Praise,1,0.0
Incomplete_Order_Issue,1,0.0
Product Prescription_Issue,1,0.0
Product Preference_Praise,1,0.0
Information Accuracy_Issue,1,0.0
Product Preference_Issue,1,0.0
Product Practicality_Praise,1,0.0
Information_Praise,1,0.0
Inquiry_Others,1,0.0
Installation_Praise,1,0.0
Product Model Mismatch_Issue,1,0.0
Product Misunderstanding_Issue,1,0.0
Experience_Praise,1,0.0
Expectation_Unclassifiable,1,0.0
Product Testing_Issue,1,0.0
Product Size Mismatch_Issue,1,0.0
Delivery_Unclassifiable,1,0.0
Product Surprise_Praise,1,0.0
Product Suitability_Praise,1,0.0
Device_Issue,1,0.0
Product Suggestion,1,0.0
Product Strength_Issue,1,0.0
Durability_Concern,1,0.0
Environmental_Concern,1,0.0
Evaluation_Others,1,0.0
Product Space_Issue,1,0.0
Exchange Delay_Issue,1,0.0
Exchange Efficiency_Praise,1,0.0
Product Size_Issue_Delivery_Praise,1,0.0
Exchange Inquiry_Others,1,0.0
Exchange Request_Others,1,0.0
Expectation_Meeting_Praise,1,0.0
Product Separation_Issue,1,0.0
Product Sealing_Issue,1,0.0
Product Satisfaction_Praise_Service_Praise,1,0.0
Exchange_Others,1,0.0
Exchange_Praise,1,0.0
Expectation_Meet_Praise,1,0.0
Product Return_Issue,1,0.0
Product Resistance_Issue,1,0.0
Product Replica_Issue,1,0.0
Product Replacement_Praise,1,0.0
Expectation_Meeting,1,0.0
Product Repair_Issue,1,0.0
Product Reliability_Praise,1,0.0
Product Regulation_Issue,1,0.0
Zipper_Issue,1,0.0
